"CaseID","StandID","Year","SP1","SP2","BA_FT1","BA_FT2","PERBA1","PREBA2"
"097d6221-adac-4944-a323-a366a38c1300","1200653050503300799540003",2014,21.00,18.00,165.19,131.52,0.37,0.30
"bcc3e18d-bf5e-4f3d-9684-a79b09d9870e","1200653050503300824060002",2014,16.00,0.00,50.35,103.36,0.48,1.00
"fdc29c16-b667-4a2d-9770-77b9709e6b07","1200653050503300978550001",2014,22.00,19.00,28.77,7.41,0.42,0.11
"5d8a7af3-a736-4760-bfac-c2aac3885b4f","1200653050503500568800001",2014,16.00,18.00,172.23,63.35,0.72,0.26
"52256fd7-de85-4cc2-b1c0-7977ac99850c","1200653050503500591470001",2014,22.00,0.00,8.22,172.96,0.04,0.99
"6a0ded52-fe41-4198-8d39-17f5b132024d","1200653050504100530670001",2014,16.00,0.00,38.01,56.67,0.67,1.00
"b330e79f-58e9-4081-952f-300114897fb3","1200653050504100550440001",2014,16.00,0.00,88.85,93.63,0.94,1.00
"20bfb3a5-9df7-4c9d-88e5-37c2d5448e81","1200653050504100572320001",2014,16.00,0.00,18.20,26.21,0.69,1.00
"d6727d8d-bef6-4dc2-9b53-b16e2d695397","1200653050504100651540002",2014,39.00,0.00,69.98,69.98,1.00,1.00
"611c53b2-1fed-4941-b206-184b8ba32535","1200653050504100708470001",2014,22.00,16.00,28.20,33.10,0.44,0.52
"036b9a18-2f07-47a1-af4f-57200f5c4a3c","1200653050504100763570001",2014,16.00,0.00,4.83,5.40,0.89,1.00
"3c1988cb-2ebe-4953-88e6-119546ff4c03","1200653050504100815130001",2014,22.00,0.00,27.53,147.60,0.18,1.00
"6e9ef13b-6404-46d6-b8f5-6e8db6ace73e","1200653050504100902010001",2014,16.00,0.00,21.69,21.69,1.00,1.00
"3f42b48b-2f4c-4fc2-a150-7204ff05600e","1200653050504500571270001",2014,16.00,0.00,2.87,2.87,1.00,1.00
"67351a1c-4774-470b-bc01-3b15d22a73a9","1200653050504500589640001",2014,16.00,0.00,48.64,49.77,0.97,1.00
"27c9b911-170a-4f4e-8a9c-914b2aa22749","1200653050504500620750001",2014,19.00,18.00,165.39,34.15,0.47,0.09
"04c47294-0029-447c-a45b-719fcb5d6ebf","1200653050504500653600001",2014,16.00,0.00,117.57,130.43,0.90,0.99
"71b1cd6c-7b3a-4983-bdc1-77ddb8b75d0a","1200653050504500734670001",2014,19.00,18.00,78.39,95.75,0.34,0.42
"4661959f-1a7d-4745-b0af-a2208a1b5597","1200653050504500781370001",2014,1.00,1.00,133.60,133.60,0.29,0.29
"6a95c761-7386-452c-8030-75063ae860f4","1200653050504500887420001",2014,16.00,0.00,55.92,55.92,0.99,0.99
"49b964c8-e554-4aa3-849b-e01ee4e13a6d","1200653050504500911280001",2014,22.00,0.00,1.18,1.18,1.00,1.00
"2c85194c-eff1-4404-a9cf-be4fcb445e31","1200653050504500972700001",2014,16.00,0.00,6.52,8.16,0.79,1.00
"b9092639-2b24-4282-93f9-38b93ca68d8f","1200653050504500993310001",2014,19.00,22.00,66.60,43.53,0.27,0.18
"13612d4e-3f05-4a85-a648-4a96c1981103","1200653050504900578740001",2014,19.00,19.00,207.76,207.76,0.81,0.81
"d48db0ca-e5c8-47be-9f71-6839168202f9","1200653050504900618530001",2014,19.00,19.00,224.66,224.66,0.79,0.79
"785ac44c-bcda-4b32-8183-1ff38ecaaa98","1200653050504900710820001",2014,16.00,0.00,1.88,1.88,1.00,1.00
"88f8c142-6e8f-4966-9f09-4059f21779ae","1200653050504900743870001",2014,0.00,0.00,0.00,0.00,,
"119f55a4-1c5a-48e2-a07a-237f03a0afbc","1200653050504900794620001",2014,22.00,22.00,57.64,57.64,0.42,0.42
"90d40c8d-4c13-491c-8639-70737f277e6c","1200653050504900794620003",2014,19.00,18.00,36.62,5.29,0.87,0.12
"7c976ea6-b6f1-42c7-b311-5f1c29b47a00","1200653050504900876420001",2014,22.00,0.00,144.95,144.95,1.00,1.00
"225f4b1a-16cf-4d29-a2d4-3ccb4e4e03b8","1200653050504900876420002",2014,16.00,0.00,10.22,10.22,1.00,1.00
"7cb2e298-af01-4fbb-b010-55685fe94ebc","1200653050504900885420001",2014,22.00,0.00,16.66,18.14,0.91,0.99
"bf6801e3-f5ab-413c-9612-41dc1296b000","1200653050505300522000001",2014,16.00,16.00,123.19,123.19,0.85,0.85
"f51dd837-05b7-4c9c-8f88-703b3eb53a75","1200653050505300578900001",2014,19.00,0.00,29.01,44.55,0.65,1.00
"2578d4c4-3a62-4293-a77c-1e1a6dc84799","1200653050505300709440001",2014,16.00,0.00,268.33,268.33,1.00,1.00
"3518370b-24e2-4577-ad5e-4653f1f9a897","1200653050505300879510001",2014,16.00,0.00,220.00,222.26,0.98,0.99
"dd12c964-0dbe-4caa-95d5-2cf802a32369","1200653050505300980180001",2014,22.00,0.00,108.47,154.24,0.70,1.00
"3d7d7755-1246-408b-a1fe-d866041c6172","1200653050505300990620001",2014,16.00,0.00,1.39,1.39,1.00,1.00
"70d8e33e-f68f-44fb-b0ff-2fe883ca2a72","1200653050505500627180001",2014,16.00,19.00,178.02,38.32,0.82,0.17
"2adc2084-aa5b-492d-a3ab-509b320224e2","1200653050505700542790001",2014,16.00,0.00,146.02,181.72,0.80,0.99
"3a4818f5-2bca-4243-a198-56a511f50dc3","1200653050505700608170001",2014,16.00,0.00,159.03,211.50,0.75,1.00
"cc2df380-4254-4ef7-9217-0f96ed50022c","1200653050505700881610001",2014,21.00,0.00,168.60,256.85,0.65,1.00
"3d03aa57-785e-4b0b-a353-f0d48b152fe1","1200653050505700881610002",2014,0.00,0.00,0.00,0.00,,
"7b1fd71e-736b-42a5-bc89-6cadc88b0bef","1200653050506100766580001",2014,21.00,0.00,119.61,212.34,0.56,0.99
"c4700cbc-050f-4283-93b9-49bf321a11f9","1200653050506100901450001",2014,21.00,18.00,91.32,30.12,0.45,0.15
"b89e999f-a5f9-4d38-969a-455105ba42f6","1200653050506700533830001",2014,18.00,0.00,85.46,214.63,0.39,1.00
"22a8cdf3-8102-43f9-8878-a1e66e486186","1200653050506700536910001",2014,16.00,16.00,41.98,41.98,1.00,1.00
"3fbb452d-b587-40bb-a223-53cbb582f5ea","1200653050506700553490001",2014,21.00,0.00,88.80,142.23,0.62,1.00
"2d158fac-a5c3-495d-83a9-27273c2c9526","1200653050506700676750002",2014,21.00,21.00,9.23,9.23,0.61,0.61
"365639de-3bf3-458c-81ad-49a8d362541e","1200653050506700856530001",2014,16.00,16.00,223.86,223.86,1.00,1.00
"f86cd2c4-1af5-4a36-9d9a-113d5e144745","1200653050506700861580001",2014,16.00,0.00,142.51,144.69,0.98,1.00
"507005c3-29ee-4b73-b3a0-a23664ff2bc0","1200653050506900663500001",2014,19.00,16.00,138.15,1.47,0.70,7.5645730830729e-03
"4623fbca-4a29-4a54-b21e-1ac5dd49d862","1200653050506900922320001",2014,16.00,0.00,172.75,266.52,0.64,1.00
"1d29504a-4680-45af-a328-724989384901","1200653050507300527940001",2014,16.00,0.00,160.71,292.29,0.54,1.00
"983da234-5520-410b-8de5-ce9f79d1388f","1200653050507300555320001",2014,22.00,19.00,123.23,2.24,0.74,0.01
"2fd96014-7230-4cb4-a9f2-b7dc49fd32a7","1200653050507300569900001",2014,16.00,18.00,131.38,5.48,0.53,0.02
"55e60f3d-340e-482f-b832-c69b19171144","1200653050507300949300001",2014,22.00,0.00,16.46,54.43,0.30,0.99
"1f163f90-28cc-4760-8748-c093568da6a4","1200741010700300565930001",2014,16.00,18.00,9.13,0.49,0.94,0.05
"6aef3c80-34da-4dd3-bab2-3b2a7ef2f4b8","1200741010701900565340001",2014,16.00,16.00,125.26,125.26,1.00,1.00
"688bfd20-b15a-4ea8-b4ad-4c052f7f9c15","1200741010701900713430001",2014,16.00,22.00,134.24,23.81,0.81,0.14
"27aed42b-d4d3-4695-a7ff-e77237420354","1200741010701900847190001",2014,16.00,19.00,198.98,13.32,0.71,0.04
"0714854f-445b-4a18-a5cd-cb912de81011","1200741010701900918950001",2014,16.00,21.00,245.67,15.24,0.85,0.05
"cf97d242-5a5e-409e-853a-494c6c749970","1200741010703900655770001",2014,16.00,21.00,97.61,12.06,0.78,0.09
"cf055a93-14ff-4fee-90fe-4d9f822f027a","1200741010703900704270001",2014,16.00,0.00,79.08,95.25,0.83,1.00
"282b9fbf-3fcf-43e4-82cc-d0ebf0f602dc","1200741010703900726760001",2014,22.00,0.00,32.61,32.61,1.00,1.00
"937860d3-5d9c-44c8-87a9-0f58954689dd","1200741010703900745280001",2014,16.00,22.00,16.42,78.06,0.17,0.82
"06f4aa2f-3a97-4d28-a569-13af5db3381d","1200741010703900929000001",2014,21.00,0.00,72.34,135.28,0.53,1.00
"c34287b5-4789-4a94-9fce-b51ac5d22faa","1200741010703900941740001",2014,16.00,19.00,216.24,71.04,0.74,0.24
"cc1ea20f-3ba8-4c09-955c-3fbdb501355a","1200741010704100684560001",2014,16.00,19.00,247.22,35.96,0.87,0.12
"9f3ab8b3-042f-4caa-90b9-73bf7f107799","1200741010704100731130001",2014,16.00,22.00,59.30,24.31,0.70,0.29
"92ee5b2a-1bee-4edb-8068-d8ecd6890aeb","1200741010704100731130002",2014,16.00,0.00,379.91,379.91,1.00,1.00
"95bb6afe-44a5-44f3-9ca3-1a9280a80e19","1200741010704100803290001",2014,16.00,22.00,67.47,24.84,0.48,0.17
"e47ad18d-4e67-418b-93a4-e11b0c680788","1200741010704100904370001",2014,16.00,22.00,177.22,52.89,0.77,0.22
"40644827-1ccd-47e5-bffd-6377f09eb3c8","1200741010704100939520001",2014,22.00,16.00,123.32,4.30,0.88,0.03
"fca02bf3-1999-40c7-935f-f8e9b9716fe4","1200741010705700622300001",2014,22.00,0.00,37.92,188.58,0.20,1.00
"66872149-45c1-404e-87fe-63e0e73e577f","1200741010705700761330001",2014,16.00,0.00,362.80,370.29,0.97,1.00
"3f27a401-79b8-4f48-a729-458fb8c9c5e4","1200741010705700761330002",2014,16.00,22.00,57.70,43.53,0.56,0.43
"6e1d4ddd-2166-431a-b6ae-b29e72013eab","1200741010705700959090001",2014,16.00,0.00,186.29,251.27,0.74,1.00
"3fe2b7b5-f143-4768-8302-1cd335d56e28","1200741010707100743640001",2014,16.00,22.00,166.18,28.41,0.76,0.13
"0a81f499-44f0-47a6-a602-29f017f46db5","1200741010707100743640002",2014,16.00,0.00,49.34,49.34,1.00,1.00
"2bb47bdc-3c80-4a8b-a110-a3b4fc116a9a","1200741050701900620150001",2014,16.00,23.00,56.05,6.59,0.81,0.09
"dda4b22b-4c7b-4a77-931d-8cd4bf4f0482","1200741050701900940360001",2014,9.00,0.00,18.97,44.78,0.42,1.00
"68552832-8bb4-425d-b76f-39344c725e7f","1200741050703900959590001",2014,19.00,16.00,20.77,30.25,0.40,0.59
"b0493b4a-0762-4f91-9651-913ab6470dff","1200741050703900959590002",2014,19.00,19.00,113.26,113.26,0.30,0.30
"f1134391-1b81-4ca4-81f1-77271dcc4f7b","1200741050705700796540001",2014,19.00,0.00,272.30,313.46,0.86,1.00
"d81d65eb-4e95-439c-8373-9baf18f58c47","1200741050705700796540002",2014,6.00,22.00,131.30,34.71,0.79,0.20
"1ee45f09-a57e-4ff0-878d-dbcca2cd5b56","1200741050800300546230001",2014,16.00,16.00,52.34,52.34,0.97,0.97
"0ccb5488-f67c-449c-a56a-15e75beac8c3","1200741050800300558590001",2014,16.00,0.00,146.49,158.39,0.92,0.99
"1576caec-971a-43a3-a185-c42fafd03293","1200741050800300623230001",2014,16.00,22.00,234.04,82.97,0.73,0.26
"1f68937c-670d-499d-a009-d843765c7b9f","1200741050800500786750001",2014,16.00,0.00,87.38,87.38,1.00,1.00
"8308bbcb-0aaa-46bb-9aec-583b372a3d9a","1200741050800500830270001",2014,0.00,0.00,0.00,0.00,,
"1f94da3c-3e27-4e02-a7bd-b89bcf9160c7","1200741050800700650550001",2014,22.00,19.00,89.79,6.97,0.49,0.03
"cec85b00-6c2e-4478-8459-99ab5f663839","1200741050800700815410001",2014,16.00,0.00,58.58,58.58,0.99,0.99
"5d672001-4e18-4d95-b015-583aa334fba2","1200741050800700829820001",2014,22.00,0.00,84.10,84.10,1.00,1.00
"9c852129-c2e4-478a-9aa9-515f524ab869","1200741050800700829820002",2014,0.00,0.00,0.00,0.00,,
"40603c01-1e1d-48c0-b08f-6f542c3bf266","1200741050800700830390001",2014,16.00,0.00,71.35,110.38,0.64,1.00
"8567ec50-3b55-47a8-8a1c-f2f94e300d33","1200741050800700830390002",2014,22.00,0.00,200.69,244.21,0.82,1.00
"797280a6-c590-4185-8197-ed097ebcdc77","1200741050800700845460001",2014,22.00,0.00,16.22,22.31,0.72,1.00
"21310792-8911-47fa-84cb-7835a8b5173d","1200741050800700848470001",2014,19.00,22.00,9.07,102.58,0.08,0.91
"11658550-b9e1-4829-aac6-68dcac0f2164","1200741050800700887460001",2014,22.00,6.00,36.09,1.39,0.20,7.98217672854662e-03
"5e6bd963-1280-4e59-82b6-6d0369340d87","1200741050800700887460002",2014,22.00,0.00,38.93,90.53,0.43,1.00
"6d277728-6625-4408-b2bd-0b09d54509bb","1200741050800900557830001",2014,16.00,0.00,0.58,0.58,1.00,1.00
"dca3d5b7-da51-46be-97d0-81ab477cd4e2","1200741050800900723100001",2014,22.00,22.00,69.28,69.28,0.92,0.92
"c1a6e2b9-2906-45a9-9a05-3c4691587c9b","1200741050800900857300001",2014,16.00,0.00,149.83,151.49,0.98,1.00
"40485c8f-3442-4b12-b44f-ec31bb339fd5","1200741050800900936750001",2014,19.00,0.00,1.55,1.55,1.00,1.00
"16712680-55dd-4bf7-a839-64e80d9e5c2c","1200741050800900976230001",2014,16.00,0.00,74.08,84.76,0.87,0.99
"3576c220-18e8-4527-8e29-a7f1e25bd5f3","1200741050800900988260001",2014,16.00,0.00,16.29,16.29,1.00,1.00
"d7f66e7b-0484-448c-9cfa-c2c0951e7a55","1200741050801100561230001",2014,21.00,0.00,32.54,88.07,0.36,0.99
"ce044106-52c5-4c73-966b-2a96c04daa68","1200741050801100638230002",2014,22.00,0.00,94.00,221.91,0.42,1.00
"1ab6c6cf-3a5c-460e-a485-3ebf5e51548a","1200741050801100770370001",2014,16.00,0.00,1.32,1.32,1.00,1.00
"15e4f591-5b6d-490c-a4b0-a2bcafad7860","1200741050801100880690001",2014,22.00,0.00,19.84,74.53,0.26,0.99
"52426b65-75ab-4022-8472-073beba30935","1200741050801100915180001",2014,22.00,18.00,85.45,182.91,0.31,0.66
"0bf0faca-29ef-48dc-a8ff-68733ea9344b","1200741050801100915180003",2014,19.00,0.00,303.08,356.75,0.84,1.00
"116c6123-297b-4a11-8baa-33f5a0ce2185","1200741050801900501480001",2014,16.00,0.00,134.27,196.91,0.68,1.00
"7809dc0e-4ced-40e9-b987-35636c1e1955","1200741050801900517350001",2014,16.00,34.00,143.56,3.72,0.96,0.02
"dbdba3e3-3a2e-4e77-948a-32077659be93","1200741050801900556820001",2014,16.00,33.00,77.93,3.78,0.73,0.03
"29140b73-e4e2-477e-a045-edb5b290264b","1200741050801900563650001",2014,16.00,18.00,65.79,1.47,0.64,0.01
"d5a89023-41a7-4729-9fb7-6de417125102","1200741050801900576990001",2014,16.00,0.00,133.30,139.85,0.95,1.00
"820630a0-4975-4d12-89c1-60154f0f3207","1200741050801900591540001",2014,21.00,9.00,61.79,3.87,0.68,0.04
"315be7d8-44ce-497a-a135-be334df32866","1200741050801900621230001",2014,16.00,0.00,19.15,46.30,0.41,0.99
"7a58c24d-9b3b-4913-84ec-695acda564d6","1200741050801900636570001",2014,16.00,9.00,84.65,4.96,0.82,0.04
"e68a55c5-5555-47f3-902f-2f4d5ab4eb57","1200741050801900636570002",2014,16.00,0.00,28.63,28.63,1.00,1.00
"1a893776-b495-4efe-a5db-61cc32e83456","1200741050801900663470001",2014,16.00,0.00,318.09,401.54,0.79,1.00
"782bf9e8-35ea-41c7-b391-9edba90330d4","1200741050801900681360001",2014,16.00,22.00,173.83,4.14,0.93,0.02
"cd3467b4-eabb-4572-9294-e106978f98eb","1200741050801900705610001",2014,16.00,0.00,143.43,168.58,0.85,1.00
"419f9277-6090-4b44-8e1a-2903e64848fb","1200741050801900743290001",2014,16.00,3.00,156.30,4.78,0.79,0.02
"527f58a8-3d61-4416-b141-42e3220de47d","1200741050801900866470001",2014,16.00,0.00,277.14,277.14,1.00,1.00
"f758f64d-524f-4c60-8027-0f3f608af1f5","1200741050801900903040001",2014,39.00,0.00,146.06,156.95,0.93,0.99
"35d39f51-81c6-4fbc-8140-de8b71a798dd","1200741050801900903040002",2014,0.00,0.00,0.00,0.00,,
"6e2fee4e-878d-4ebc-bc37-473dd618b917","1200741050801900947230001",2014,16.00,0.00,124.86,124.86,0.99,0.99
"4dc5a02a-d37f-4ab0-ba8f-10072e4d59b1","1200741050801900968420001",2014,0.00,0.00,0.00,0.00,,
"c8b4e478-2405-47cd-9346-ac786ce73299","1200741050801900981840001",2014,16.00,0.00,40.55,82.36,0.49,0.99
"31c62d8b-147c-40f2-a196-5695c88093f6","1200741050801900982000001",2014,16.00,0.00,172.61,201.19,0.85,1.00
"b9074741-5e5f-4c5f-910f-c94bfb1d2ac0","1200741050803900511470001",2014,16.00,0.00,160.78,165.03,0.97,1.00
"b6309a8f-d6fd-475f-940b-04c8e2d82742","1200741050803900564300001",2014,22.00,16.00,12.44,1.57,0.88,0.11
"7b64e531-669c-4844-b64f-fdaea7d40be7","1200741050803900584960001",2014,16.00,19.00,374.14,59.64,0.86,0.13
"e16e1c68-c1e4-4703-9068-3d348e980c65","1200741050803900584960002",2014,22.00,0.00,42.02,60.11,0.69,1.00
"a4420a32-a552-4761-925a-2ef607002e21","1200741050803900600680001",2014,16.00,18.00,148.61,3.68,0.72,0.01
"c686d666-1386-4b84-9613-3b97a4a12e0d","1200741050803900627690001",2014,16.00,16.00,121.26,121.26,0.89,0.89
"2cabb40a-6828-46ef-aa50-027d49150a31","1200741050803900790480001",2014,16.00,19.00,263.09,5.11,0.88,0.01
"2d3bd274-d1e2-4401-a43e-d0c41ee0af9a","1200741050803900945460001",2014,22.00,0.00,126.25,126.25,1.00,1.00
"12333de0-2f30-46a0-ad51-c8254ee26244","1200741050803900960300001",2014,16.00,0.00,163.88,171.64,0.95,1.00
"4db6def7-682f-4c89-b423-53251a2a0bce","1200741050803900964780001",2014,16.00,0.00,215.03,243.83,0.88,0.99
"6ddfcbda-7286-4a75-b416-72bb88231738","1200741050804100500720001",2014,16.00,0.00,69.13,71.26,0.97,1.00
"ede5fdbe-1310-49a8-856c-21fffb8fb1ef","1200741050804100639740001",2014,22.00,19.00,127.30,7.20,0.84,0.04
"a4a0c709-f065-49fd-977f-9d5672e37eef","1200741050804100736410001",2014,22.00,0.00,122.04,194.69,0.62,1.00
"88794a78-c543-43b5-9140-5c5da90599b0","1200741050804100780450001",2014,16.00,0.00,174.24,174.24,0.99,0.99
"3f9d1afe-2ccb-4637-a567-6cb4f8e254e8","1200741050804100823850001",2014,16.00,0.00,119.12,128.09,0.92,1.00
"0207863e-b11f-4d78-8388-69bb188f2db4","1200741050804100887720001",2014,16.00,0.00,55.74,64.56,0.86,0.99
"d52f6dec-dc86-4132-9d15-731663abe076","1200741050804100981190001",2014,22.00,16.00,50.67,99.72,0.32,0.64
"714cde3d-d04d-4090-8726-15fec9383611","1200741050804100984050001",2014,22.00,0.00,64.89,244.76,0.26,1.00
"cc2c0b23-ae47-4793-82df-0d02035c1acf","1200741050804300734700002",2014,28.00,0.00,55.58,70.11,0.79,1.00
"4bdfcbb7-be35-41c0-b6db-a911455a3ed2","1200741050804300875070001",2014,22.00,0.00,25.39,145.38,0.17,1.00
"5f86c634-a221-4f90-b4c5-593a2edd169a","1200741050804300893410001",2014,0.00,0.00,0.00,0.00,,
"92f706d7-e935-4b0e-92c9-56da62d31780","1200741050804700630870001",2014,16.00,16.00,65.87,65.87,0.49,0.49
"99c83b23-7acd-4871-9ae6-6f7c87cd8ab3","1200741050805300594660002",2014,16.00,21.00,32.87,55.97,0.28,0.48
"3c494423-b003-4d42-a79f-5fa79781c471","1200741050805300604110001",2014,28.00,0.00,110.47,167.30,0.66,0.99
"2c35b666-45f0-4101-a543-3925830c4f94","1200741050805300610510002",2014,16.00,0.00,9.70,9.70,1.00,1.00
"144e4349-8e22-461a-a69e-6b38ef424d50","1200741050805300702670001",2014,0.00,0.00,0.00,0.00,,
"1a3def52-5e9e-4368-8e9f-3644a1d9e060","1200741050805700657700001",2014,16.00,19.00,161.04,3.22,0.98,0.01
"050f474e-bb98-4f99-a441-28af7525012b","1200741050805700657700002",2014,22.00,0.00,86.12,86.12,1.00,1.00
"78099ede-9c40-49dd-bcd6-3798b7a6120b","1200741050805700662640001",2014,22.00,18.00,64.40,2.25,0.51,0.01
"53049b2d-6972-4dd4-820f-7f71918774ed","1200741050805700668780001",2014,19.00,0.00,199.29,238.53,0.83,1.00
"38f7976d-3b00-4411-a709-3f1b56f92dc1","1200741050805700675770001",2014,16.00,16.00,196.02,196.02,1.00,1.00
"742b28f4-ec9d-43a8-bed1-fc36a704fa8b","1200741050805700717580001",2014,22.00,0.00,45.16,94.39,0.47,1.00
"2c716d83-79eb-4234-a127-13690436e9f1","1200741050805700871110001",2014,16.00,19.00,168.68,51.65,0.64,0.19
"5fd17e1c-5142-4e85-b871-69e9ca3b64f5","1200741050805700876410001",2014,16.00,0.00,99.70,156.43,0.63,0.99
"03686b3a-2aa1-4e06-a65e-fd58db89362c","1200741050805700877910001",2014,16.00,0.00,149.25,149.25,0.99,0.99
"e8fce3a8-72d4-4576-924c-fe9af9e14708","1200741050805700894940001",2014,19.00,0.00,90.63,151.48,0.59,1.00
"be224f66-4dde-4071-9f4e-592f77a81fc6","1200741050805700898580001",2014,16.00,0.00,147.27,261.09,0.56,0.99
"42950368-32ca-4317-b88b-66fafd6d9b95","1200741050805700927800001",2014,19.00,19.00,126.44,126.44,0.74,0.74
"20e65d0e-a99b-4d5f-a2e8-010e45b53cce","1200741050805700947270001",2014,22.00,22.00,32.65,32.65,0.22,0.22
"69aba06a-73a6-4c64-8997-5b55822f6301","1200741050806700611210001",2014,22.00,18.00,48.47,34.87,0.38,0.27
"eae5f8da-2f6b-4c22-95b6-468ffd5c30f7","1200741050807100624930001",2014,16.00,0.00,143.19,143.19,0.99,0.99
"294733a3-6e90-418d-acad-52f65de6ad4f","1200741050807100682230001",2014,16.00,0.00,92.87,116.76,0.79,1.00
"9d7ac1be-29b8-4ca0-95f3-b7264d701a30","1200741050807100690050002",2014,16.00,0.00,4.03,4.03,1.00,1.00
"5973183e-42a6-4d14-834a-d3c5e78a9292","1200741050807100831460001",2014,16.00,0.00,164.42,247.89,0.66,1.00
"2a4b3ace-99f5-48fd-a496-ada8fc9987f4","1200741050807100900860002",2014,21.00,0.00,36.54,101.27,0.36,1.00
"6295cd97-86a5-44fc-bff0-228e103b6dd1","1200741050807100989990001",2014,16.00,0.00,313.66,313.66,0.99,0.99
"1102f6c1-19f7-463e-a7eb-91a823896174","1200753010700900715950001",2014,16.00,0.00,335.33,370.10,0.90,1.00
"2b994f24-2d66-4305-ab90-2b4d33eb5ac7","1200753010700900786860001",2014,19.00,0.00,65.76,119.05,0.55,0.99
"463fd73b-13b7-4498-b1d6-b49d079a21f7","1200753010700900888550001",2014,16.00,19.00,332.42,0.85,0.90,2.31665885075927e-03
"2858a61e-4638-4000-a37d-d06909325f40","1200753010700900941160001",2014,16.00,0.00,41.43,50.71,0.81,0.99
"3c76719a-22b6-42dd-aafa-58ea25689601","1200753010700900941160002",2014,22.00,19.00,33.43,10.22,0.37,0.11
"a5200bd2-c8cf-4718-9610-14a693344502","1200753010700900978820001",2014,20.00,0.00,99.28,226.23,0.43,1.00
"78a32f58-2bad-4ea7-b4b2-2c8c0eeb6b26","1200753010700900979700001",2014,19.00,0.00,165.68,477.42,0.34,0.99
"d79df107-5cfa-49a5-8a21-cfcba63373d6","1200753010700900994020001",2014,19.00,0.00,171.36,280.45,0.61,1.00
"3526a58f-a25e-4b48-8590-c3eb67375573","1200753010702700681210001",2014,19.00,0.00,149.34,162.13,0.92,1.00
"40bf0def-2e79-40ab-b064-06783beb0940","1200753010702700939320001",2014,19.00,0.00,101.78,209.29,0.48,0.99
"e06c4348-5ac7-4b47-8081-45c3f376f8b4","1200753010702700965580001",2014,16.00,0.00,179.71,280.54,0.64,1.00
"d4afd448-1af9-4e06-8ebe-054b2ebb314d","1200753010703100551240001",2014,19.00,19.00,117.14,117.14,0.26,0.26
"0e03b93e-7091-4165-a281-61bfbbaa4c4b","1200753010703100672970001",2014,19.00,0.00,243.61,393.44,0.61,0.99
"94f02205-1c4f-49ba-9781-cb39a9c84fe5","1200753010703100707590001",2014,19.00,0.00,107.59,214.45,0.50,1.00
"e59c8d56-3f1f-4a1d-86cd-05ae0e265956","1200753010703100735200001",2014,19.00,19.00,228.36,228.36,0.74,0.74
"014189ed-3a5c-4493-a243-409baa592705","1200753010703100819960001",2014,19.00,0.00,166.01,250.44,0.66,0.99
"8246b510-8e27-4173-9ac6-664f318b3a4e","1200753010703100924680001",2014,19.00,19.00,146.10,146.10,0.44,0.44
"fdad63bf-6089-49b5-8534-d5a5c03e7dfc","1200753010704500527750001",2014,16.00,19.00,112.35,0.91,0.99,8.1151444464922e-03
"583e7a28-57f3-431d-b5d7-78e4e795130a","1200753010704500537570001",2014,16.00,0.00,233.51,287.38,0.81,0.99
"7ec0b888-6909-4583-82e4-de9f31aec17f","1200753010704500589820001",2014,16.00,0.00,46.06,46.06,0.99,0.99
"b20e170e-8eee-4226-9563-35a0c6e14410","1200753010704500675130001",2014,16.00,0.00,150.65,211.00,0.71,1.00
"7abbbe6e-6d8f-4b9b-b1da-62cabc4f2516","1200753050502700959300001",2014,22.00,0.00,66.15,198.42,0.33,1.00
"3c9301a6-f456-4310-a41f-33c2b6e217f5","1200753050504900533210001",2014,16.00,6.00,107.40,8.48,0.64,0.05
"e096080e-058a-4d0b-867d-6280688819e9","1200753050504900595600001",2014,16.00,16.00,208.82,208.82,0.87,0.87
"2d0bfa00-8410-47cd-af20-ea72506aabd7","1200753050505700919060001",2014,21.00,0.00,298.10,459.96,0.64,1.00
"b49e6bf3-249f-4830-9679-7c7bf46b16d3","1200753050600900511190001",2014,19.00,19.00,113.08,113.08,0.55,0.55
"628ae5ae-725a-40a2-818c-52bc82e967c7","1200753050600900531440001",2014,16.00,0.00,151.96,190.64,0.79,1.00
