Stand_CN,Stand_ID,Variant
28100,9021,PN
28100,9080,PN
28100,9105,PN
28100,9164,PN
28117,10362,PN
28117,10429,PN
28117,10459,PN
28117,1184,PN
28117,1198,PN
28117,1201,PN
28117,1282,PN
28117,1290,PN
28117,1292,PN
28117,1342,PN
28117,1441,PN
28117,2719,PN
28117,5180,PN
28117,5335,PN
28117,5422,PN
28117,5536,PN
28117,5550,PN
28117,5554,PN
28117,5574,PN
28117,5576,PN
28117,5580,PN
28117,5660,PN
28117,5707,PN
28117,5719,PN
28117,5769,PN
28117,5771,PN
28117,5794,PN
28117,5803,PN
28117,5843,PN
28117,5850,PN
28117,5949,PN
28117,5952,PN
28117,5954,PN
28117,5974,PN
28117,5980,PN
28117,6045,PN
28117,6083,PN
28117,6165,PN
28117,6207,PN
28117,6228,PN
28117,6239,PN
28118,10402,PN
28118,10490,PN
28123,5749,PN
28123,5941,PN
28123,6041,PN
28123,6226,PN
28145,1268,PN
28145,1283,PN
28145,1287,PN
28145,5655,PN
28145,6211,PN
28145,9191,PN
28158,6087,PN
28160,10189,PN
28186,10851,WC
28186,10892,WC
28186,10898,WC
28186,10952,WC
283,1613,PN
283,1906,PN
283,2970,PN
283,3310,PN
283,3453,PN
283,3500,PN
283,3655,PN
283,3819,PN
286,4838,PN
286,4839,PN
286,4843,PN
286,4844,PN
286,4845,PN
286,4850,PN
286,4852,PN
286,4854,PN
286,4855,PN
286,4856,PN
286,4859,PN
288,4869,PN
28840,10883,WC
28840,10884,WC
28840,10902,WC
28840,10969,WC
29043,11252,PN
29058,11212,PN
29121,5050,PN
29121,6298,PN
29124,11179,PN
29134,536,PN
29156,2712,PN
29173,4230,PN
29173,4363,PN
29177,5022,PN
29177,5024,PN
29177,5025,PN
29177,5026,PN
29177,5028,PN
29177,5036,PN
29177,5037,PN
29177,5038,PN
29177,5039,PN
29177,5042,PN
29177,5046,PN
29177,5051,PN
29177,5057,PN
29177,5060,PN
29177,5061,PN
29177,5062,PN
29177,5063,PN
29177,6292,PN
29193,5120,PN
29194,5128,PN
29194,5143,PN
29194,5145,PN
29194,5163,PN
29194,5173,PN
29223,2378,PN
29223,6898,WC
29227,72,PN
29233,466,PN
29233,5045,PN
29233,512,PN
29242,506,PN
29258,2656,PN
29258,374,PN
29258,406,PN
29258,7084,PN
2927,6452,WC
2927,6453,WC
2927,6454,WC
2927,6455,WC
2927,6456,WC
2927,6465,WC
2927,6472,WC
2927,6473,WC
2927,6603,WC
2927,6616,WC
2927,6618,WC
2927,6619,WC
2927,6620,WC
2927,6622,WC
2927,6625,WC
2927,6626,WC
2927,6628,WC
2927,6645,WC
2927,6646,WC
2927,6647,WC
2927,6649,WC
2927,6650,WC
2927,6661,WC
2927,6665,WC
2927,6666,WC
2927,6678,WC
2927,6680,WC
2927,6684,WC
2927,6689,WC
2927,6692,WC
2927,6694,WC
2927,6697,WC
2927,6700,WC
2927,6701,WC
2927,6704,WC
2927,6707,WC
2927,6715,WC
2927,6718,WC
2927,6722,WC
2927,6725,WC
2927,6727,WC
2927,6728,WC
29276,5095,PN
2928,6653,WC
2928,6682,WC
293,2097,PN
293,614,PN
29312,7492,WC
29322,7556,PN
29322,7579,PN
29322,7620,PN
29322,7653,PN
29323,2945,PN
29323,844,PN
2935,6632,WC
2935,6641,WC
2935,6648,WC
2935,6668,WC
2935,6671,WC
2935,6691,WC
2936,6462,WC
2936,6471,WC
2936,6614,WC
2936,6617,WC
2936,6624,WC
2936,6629,WC
2936,6651,WC
2936,6657,WC
2936,6658,WC
2936,6659,WC
2936,6675,WC
2936,6677,WC
2936,6679,WC
2936,6685,WC
2936,6686,WC
2936,6687,WC
2936,6693,WC
2936,6699,WC
2936,6710,WC
2936,6711,WC
2936,6713,WC
2936,6721,WC
2936,6724,WC
2936,6729,WC
2936,6733,WC
29402,353,PN
29429,11114,PN
29429,11127,PN
29429,11143,PN
29429,11156,PN
29429,11159,PN
29531,6302,WC
29531,6304,WC
29531,6307,WC
29531,6310,WC
29531,6311,WC
29531,6316,WC
29531,6319,WC
29531,6321,WC
29531,6323,WC
29531,6324,WC
29531,6329,WC
29531,6331,WC
29531,6333,WC
29531,6335,WC
29531,6336,WC
29531,6337,WC
29531,6340,WC
29531,6341,WC
29531,6343,WC
29531,6346,WC
29531,6348,WC
29531,6350,WC
29531,6353,WC
29531,6355,WC
29531,6356,WC
29531,6357,WC
29531,6361,WC
29531,6362,WC
29531,6363,WC
29531,6367,WC
29531,6368,WC
29531,6378,WC
29531,6379,WC
29531,6380,WC
29531,6382,WC
29531,6385,WC
29531,6386,WC
29531,6391,WC
29531,6396,WC
29531,6398,WC
29531,6399,WC
29531,6402,WC
29531,6403,WC
29531,6404,WC
29531,6409,WC
29531,6410,WC
29531,6411,WC
29531,6412,WC
29531,6413,WC
29531,6414,WC
29531,6415,WC
29531,6418,WC
29531,6421,WC
29531,6423,WC
29531,6425,WC
29531,6427,WC
29531,6429,WC
29531,6430,WC
29531,6434,WC
29531,6436,WC
29541,11129,PN
29542,11167,PN
29542,11237,PN
29556,11111,PN
29556,11144,PN
29560,11180,WC
29560,11221,WC
29564,11150,PN
29564,11171,PN
29564,11203,PN
29564,11206,PN
29564,11235,PN
29564,11236,PN
29578,11163,WC
29578,11175,WC
29578,11218,WC
29595,11119,WC
29638,6435,WC
29679,11207,WC
29685,6432,WC
29736,6513,PN
29736,6597,PN
29829,11126,PN
29859,456,PN
29873,5178,PN
29888,11123,PN
29888,11125,PN
29888,11158,PN
29888,11230,PN
29894,4996,PN
29894,5002,PN
29894,5008,PN
29894,5013,PN
29894,5016,PN
29894,5018,PN
29894,5054,PN
29894,5085,PN
29894,5098,PN
29894,5102,PN
29894,5112,PN
29894,5151,PN
29894,5153,PN
29894,5171,PN
29894,5174,PN
29894,6296,PN
29923,6757,PN
29923,7200,PN
29924,5027,PN
29924,5059,PN
29924,5064,PN
29924,515,PN
29924,793,PN
29927,5161,PN
29955,428,PN
29977,2586,PN
300,10117,PN
300,10506,PN
300,10516,PN
300,10527,PN
300,10544,PN
300,10576,PN
300,10610,PN
300,10619,PN
300,10621,PN
300,10631,PN
300,10633,PN
300,10638,PN
300,1069,PN
300,1076,PN
300,1088,PN
300,1094,PN
300,8875,PN
300,8914,PN
300,8924,PN
300,8937,PN
300,9029,PN
300,9049,PN
300,9051,PN
300,9060,PN
300,9200,PN
300,9201,PN
300,9242,PN
300,9245,PN
300,9248,PN
300,9357,PN
300,9358,PN
300,9391,PN
300,9392,PN
300,9395,PN
300,9398,PN
300,9409,PN
300,9442,PN
300,9457,PN
300,9484,PN
300,9893,PN
300,9898,PN
30002,11246,PN
30014,683,PN
30014,748,PN
30014,762,PN
30014,798,PN
30023,427,PN
30023,6565,PN
30023,768,PN
30047,5066,PN
30047,5081,PN
30047,5131,PN
30051,725,PN
30062,736,PN
30070,11148,PN
30070,11157,PN
30070,11183,PN
30070,11197,PN
30070,11209,PN
30070,11217,PN
30070,11224,PN
30070,11229,PN
30073,4997,PN
30073,5001,PN
30073,5005,PN
30073,5009,PN
30073,5017,PN
30073,5021,PN
30073,5029,PN
30073,5034,PN
30076,7409,WC
30085,5067,PN
30085,5107,PN
30086,369,PN
30086,379,PN
30086,390,PN
30086,397,PN
30086,5055,PN
30091,5134,PN
30091,6297,PN
30108,5072,PN
30108,5093,PN
30108,5136,PN
30108,5155,PN
30121,5123,PN
30121,5126,PN
30121,5130,PN
30132,5053,PN
30132,5075,PN
30132,5094,PN
30132,5104,PN
30132,5164,PN
30132,5169,PN
30137,674,PN
30137,7275,PN
30137,739,PN
30137,765,PN
30138,307,PN
30138,363,PN
30138,786,PN
30141,2411,PN
30141,2508,PN
30141,2522,PN
30141,2611,PN
30141,377,PN
30141,381,PN
30141,383,PN
30141,400,PN
30141,6974,PN
30141,7206,PN
30141,7256,PN
30141,7346,PN
30149,499,PN
30149,529,PN
30183,3988,PN
30183,4284,PN
30185,2401,PN
30185,6612,PN
30185,7302,PN
30186,2395,PN
30186,409,PN
30188,2493,PN
30188,2540,PN
30188,2575,PN
30188,2618,PN
30188,2620,PN
30188,507,PN
30188,6975,PN
30188,7050,PN
30188,7088,PN
30188,7123,PN
30188,7173,PN
30188,7202,PN
30188,7242,PN
30188,7258,PN
30188,7260,PN
30197,338,PN
30200,2459,PN
30200,2480,PN
30200,2504,PN
30200,2623,PN
30200,2633,PN
30200,2680,PN
30200,2702,PN
30200,6933,PN
30200,6935,PN
30200,6937,PN
30200,6954,PN
30200,7105,PN
30200,7181,PN
30200,7250,PN
30200,7254,PN
30200,7371,PN
30202,358,PN
30202,794,PN
30216,407,PN
30216,7220,PN
30239,101,PN
30239,133,PN
30239,33,PN
30240,7249,PN
30240,7281,PN
30241,105,PN
30241,108,PN
30241,113,PN
30241,114,PN
30241,116,PN
30241,123,PN
30241,131,PN
30241,15,PN
30241,2,PN
30241,21,PN
30241,26,PN
30241,3,PN
30241,32,PN
30241,359,PN
30241,40,PN
30241,43,PN
30241,45,PN
30241,62,PN
30241,82,PN
30242,138,PN
30244,5033,PN
30258,2457,PN
30258,6906,PN
30258,7056,PN
30265,272,PN
30265,36,PN
30265,39,PN
30265,42,PN
30265,44,PN
30265,67,PN
30265,708,PN
30265,94,PN
30272,5044,PN
30282,473,PN
30283,7147,PN
30283,7309,PN
30283,8756,PN
30289,134,PN
30289,509,PN
30289,73,PN
30292,2476,PN
30292,2489,PN
30292,2676,PN
30292,2688,PN
30292,411,PN
30292,6880,PN
30292,6999,PN
30292,7099,PN
30292,7130,PN
30292,7158,PN
30292,7379,PN
30292,7391,PN
30307,2382,PN
30307,2521,PN
30307,2534,PN
30307,396,PN
30307,5168,PN
30307,6282,PN
30307,7013,PN
30307,7153,PN
30308,2473,PN
30308,2603,PN
30308,4967,PN
30308,6990,PN
30308,7195,PN
30308,7366,PN
30308,7381,PN
30310,115,PN
30310,126,PN
30314,6894,PN
30314,7225,PN
30314,7229,PN
30320,2478,PN
30320,7183,PN
30320,7184,PN
30320,7241,PN
30321,469,PN
30324,41,PN
30324,56,PN
30324,63,PN
30324,68,PN
30329,5092,PN
30330,122,PN
30351,4999,PN
30378,412,PN
30378,4152,PN
30378,54,PN
30382,110,PN
30382,117,PN
30382,139,PN
30382,141,PN
30382,27,PN
30382,35,PN
30382,61,PN
30382,74,PN
30382,79,PN
30387,6294,PN
30395,430,PN
304,1056,PN
304,1093,PN
30409,5158,PN
30411,749,PN
30411,759,PN
30411,767,PN
30411,775,PN
30416,685,PN
30416,8619,PN
30424,7142,PN
30425,10,PN
30425,107,PN
30425,13,PN
30425,143,PN
30425,30,PN
30425,321,PN
30425,55,PN
30425,66,PN
30425,78,PN
30425,90,PN
30430,6497,PN
30430,6502,PN
30430,6512,PN
30430,6527,PN
30430,6552,PN
30430,6563,PN
30438,6983,PN
30438,7091,PN
30439,6550,PN
30443,2529,PN
30477,2435,PN
30477,2486,PN
30477,2607,PN
30477,2663,PN
30477,4701,PN
30477,7087,PN
30477,7364,PN
30477,7375,PN
30477,8045,PN
30477,8693,PN
30481,6946,PN
30482,2421,PN
30482,2646,PN
30482,6290,PN
30482,6965,PN
30482,7136,PN
30482,7161,PN
30482,7201,PN
30482,7277,PN
30482,7300,PN
30482,7356,PN
30482,7361,PN
30482,7377,PN
30520,112,PN
30520,2416,PN
30520,2509,PN
30520,2639,PN
30520,2659,PN
30520,2693,PN
30520,51,PN
30520,6945,PN
30520,6987,PN
30520,7106,PN
30520,7325,PN
30520,7384,PN
30529,4680,PN
30529,8364,PN
30529,8370,PN
30529,8419,PN
30529,8581,PN
30535,7736,WC
30535,7790,WC
30551,4573,PN
30551,4578,PN
30551,4579,PN
30551,4585,PN
30551,4608,PN
30551,4665,PN
30551,4667,PN
30551,4693,PN
30551,4706,PN
30551,4756,PN
30551,4766,PN
30551,8041,PN
30551,8108,PN
30551,8374,PN
30551,8399,PN
30551,8704,PN
30551,8725,PN
30551,8726,PN
30551,8757,PN
30551,8846,PN
30551,8847,PN
30554,7728,WC
30554,7734,WC
30555,7766,WC
30557,2393,PN
30557,2423,PN
30557,2491,PN
30557,2523,PN
30557,2524,PN
30557,628,PN
30557,638,PN
30557,645,PN
30557,650,PN
30557,667,PN
30557,669,PN
30557,7129,PN
30557,7218,PN
30557,7283,PN
30557,7367,PN
30561,3296,PN
30561,3487,PN
30561,3582,PN
30561,3625,PN
30564,4595,PN
30564,8154,PN
30568,1702,PN
30568,2841,PN
30568,3369,PN
30568,821,PN
30570,2997,PN
30570,3244,PN
30570,3826,PN
30577,2035,PN
30577,2809,PN
30577,2934,PN
30580,4610,PN
30580,4751,PN
30580,4779,PN
30580,8018,PN
30580,8083,PN
30580,8254,PN
30580,8354,PN
30580,8421,PN
30582,4577,PN
30582,4635,PN
30582,4647,PN
30582,4725,PN
30582,4731,PN
30582,4743,PN
30582,4788,PN
30582,8025,PN
30582,8224,PN
30582,8434,PN
30582,8473,PN
30582,8506,PN
30582,8517,PN
30582,8528,PN
30582,8531,PN
30582,8745,PN
30582,8758,PN
30582,8768,PN
30582,8769,PN
30582,8834,PN
30583,4581,PN
30583,4594,PN
30583,4598,PN
30583,4601,PN
30583,4622,PN
30583,4633,PN
30583,4662,PN
30583,4671,PN
30583,4700,PN
30583,4716,PN
30583,4723,PN
30583,4729,PN
30583,7613,PN
30583,7870,PN
30583,7879,PN
30583,7891,PN
30583,7976,PN
30583,7986,PN
30583,8033,PN
30583,8037,PN
30583,8038,PN
30583,8053,PN
30583,8093,PN
30583,8111,PN
30583,8148,PN
30583,8206,PN
30583,8227,PN
30583,8230,PN
30583,8232,PN
30583,8241,PN
30583,8302,PN
30583,8314,PN
30583,8328,PN
30583,8336,PN
30583,8344,PN
30583,8391,PN
30583,8398,PN
30583,8400,PN
30583,8402,PN
30583,8427,PN
30583,8457,PN
30583,8479,PN
30583,8484,PN
30583,8491,PN
30583,8510,PN
30583,8515,PN
30583,8519,PN
30583,8523,PN
30583,8552,PN
30583,8640,PN
30583,8659,PN
30583,8682,PN
30583,8727,PN
30583,8783,PN
30583,8791,PN
30583,8827,PN
30583,8832,PN
30586,2823,PN
30586,2948,PN
30586,2986,PN
30586,3238,PN
30586,3698,PN
30596,1003,PN
30596,1019,PN
30596,7820,PN
30596,7844,PN
30596,7929,PN
30596,8001,PN
30596,8137,PN
30596,8307,PN
30596,8437,PN
30596,8660,PN
30596,8840,PN
306,1028,PN
306,10592,PN
306,8295,PN
306,9232,PN
306,9347,PN
306,9352,PN
306,9366,PN
306,9402,PN
317,1008,PN
317,1013,PN
317,1017,PN
317,1022,PN
317,1031,PN
317,1036,PN
317,1038,PN
323,1010,PN
323,1027,PN
323,1034,PN
323,1037,PN
323,1042,PN
327,1837,PN
327,1944,PN
328,1035,PN
329,4704,PN
329,4724,PN
329,8353,PN
329,8387,PN
335,1045,PN
335,1047,PN
335,1049,PN
335,1050,PN
335,1052,PN
335,1059,PN
335,1060,PN
335,1072,PN
335,1075,PN
335,1077,PN
335,1083,PN
335,9681,PN
342,8147,PN
342,8480,PN
342,8677,PN
344,1007,PN
344,1039,PN
344,4606,PN
344,4685,PN
344,8005,PN
344,8576,PN
345,1021,PN
349,7608,PN
349,7787,PN
349,7867,PN
349,7880,PN
349,7885,PN
349,7907,PN
349,7919,PN
349,7925,PN
349,7960,PN
349,8179,PN
349,8308,PN
355,8849,PN
355,8896,PN
355,8904,PN
355,8920,PN
355,8960,PN
355,8989,PN
355,8996,PN
355,9064,PN
355,9157,PN
355,9179,PN
355,9184,PN
355,9224,PN
355,9236,PN
360,7840,PN
360,7841,PN
360,7869,PN
360,7893,PN
360,7902,PN
360,7915,PN
360,7935,PN
360,7955,PN
360,8055,PN
360,8359,PN
360,8460,PN
360,8530,PN
360,8644,PN
361,4567,PN
367,1024,PN
367,1026,PN
367,4616,PN
367,7928,PN
367,8161,PN
368,8304,PN
368,8792,PN
369,4586,PN
369,4621,PN
369,4632,PN
369,4653,PN
369,4654,PN
369,4659,PN
369,4660,PN
369,4687,PN
369,4702,PN
369,4703,PN
369,4730,PN
369,4735,PN
369,4757,PN
369,7860,PN
369,7861,PN
369,7875,PN
369,7889,PN
369,7934,PN
369,7938,PN
369,7951,PN
369,7966,PN
369,7975,PN
369,7984,PN
369,8003,PN
369,8017,PN
369,8022,PN
369,8039,PN
369,8048,PN
369,8051,PN
369,8057,PN
369,8077,PN
369,8099,PN
369,8124,PN
369,8128,PN
369,8132,PN
369,8136,PN
369,8141,PN
369,8143,PN
369,8146,PN
369,8159,PN
369,8163,PN
369,8166,PN
369,8173,PN
369,8174,PN
369,8176,PN
369,8178,PN
369,8181,PN
369,8203,PN
369,8213,PN
369,8220,PN
369,8258,PN
369,8260,PN
369,8267,PN
369,8280,PN
369,8291,PN
369,8301,PN
369,8310,PN
369,8318,PN
369,8321,PN
369,8322,PN
369,8333,PN
369,8337,PN
369,8350,PN
369,8360,PN
369,8377,PN
369,8378,PN
369,8382,PN
369,8407,PN
369,8409,PN
369,8414,PN
369,8416,PN
369,8426,PN
369,8433,PN
369,8442,PN
369,8447,PN
369,8450,PN
369,8453,PN
369,8470,PN
369,8476,PN
369,8477,PN
369,8501,PN
369,8514,PN
369,8516,PN
369,8524,PN
369,8586,PN
369,8595,PN
369,8599,PN
369,8612,PN
369,8620,PN
369,8655,PN
369,8661,PN
369,8670,PN
369,8715,PN
369,8733,PN
369,8737,PN
369,8741,PN
369,8747,PN
369,8777,PN
369,8789,PN
369,8802,PN
369,8826,PN
370,8712,PN
372,4689,PN
372,4749,PN
381,4061,PN
388,3872,PN
388,556,PN
390,569,PN
392,172,PN
392,4190,PN
392,4454,PN
392,4480,PN
393,4078,PN
393,4145,PN
393,4171,PN
401,177,PN
401,205,PN
401,220,PN
401,225,PN
401,246,PN
401,248,PN
401,4339,PN
401,4486,PN
413,4259,PN
414,692,PN
414,6924,PN
42,2398,PN
42,2402,PN
42,2418,PN
42,2427,PN
42,2468,PN
42,2470,PN
42,2481,PN
42,2482,PN
42,2492,PN
42,2518,PN
42,2528,PN
42,2583,PN
42,2591,PN
42,2615,PN
42,2619,PN
42,2654,PN
42,2671,PN
42,2679,PN
42,2713,PN
42,4990,PN
42,4995,PN
42,6288,PN
42,6605,PN
42,6882,PN
42,6888,PN
42,6901,PN
42,6904,PN
42,6918,PN
42,6967,PN
42,6968,PN
42,6986,PN
42,7019,PN
42,7031,PN
42,7041,PN
42,7046,PN
42,7085,PN
42,7086,PN
42,7119,PN
42,7125,PN
42,7128,PN
42,7160,PN
42,7164,PN
42,7169,PN
42,7177,PN
42,7196,PN
42,7207,PN
42,7240,PN
42,7287,PN
42,7296,PN
42,7315,PN
42,7324,PN
42,7326,PN
42,7339,PN
42,7341,PN
42,7349,PN
421,149,PN
421,212,PN
421,4084,PN
421,4159,PN
421,4180,PN
421,4245,PN
421,4290,PN
421,4417,PN
421,4474,PN
421,4509,PN
422,3887,PN
422,4008,PN
422,4077,PN
422,4239,PN
422,4455,PN
422,4502,PN
430,4053,PN
430,4526,PN
430,5049,PN
430,581,PN
442,3922,PN
443,3885,PN
452,724,PN
453,4966,PN
469,4025,PN
469,4179,PN
469,4201,PN
469,4321,PN
469,4353,PN
469,608,PN
483,3920,PN
483,3952,PN
486,3876,PN
488,2697,PN
488,6902,PN
488,7289,PN
49,789,PN
496,4063,PN
496,4109,PN
496,4129,PN
496,4223,PN
496,4275,PN
496,4351,PN
496,4383,PN
496,4469,PN
506,2672,PN
506,497,PN
506,514,PN
506,530,PN
522,6545,PN
562,6528,PN
568,3868,PN
568,3935,PN
568,3942,PN
578,3971,PN
578,4046,PN
578,4164,PN
578,4314,PN
578,4364,PN
578,4403,PN
578,4472,PN
578,4518,PN
583,4331,PN
596,695,PN
596,763,PN
615,4108,PN
615,452,PN
615,517,PN
616,286,PN
616,47,PN
616,50,PN
62,520,PN
622,189,PN
622,204,PN
622,253,PN
622,3944,PN
622,3946,PN
622,4088,PN
623,4160,PN
623,593,PN
623,606,PN
629,222,PN
629,3969,PN
629,3970,PN
629,3977,PN
629,3987,PN
629,3990,PN
629,3994,PN
629,3997,PN
629,4028,PN
629,4086,PN
629,4102,PN
629,4115,PN
629,4130,PN
629,4149,PN
629,4153,PN
629,4173,PN
629,4197,PN
629,4202,PN
629,4219,PN
629,4233,PN
629,4248,PN
629,4249,PN
629,4273,PN
629,4294,PN
629,4315,PN
629,4378,PN
629,4408,PN
629,4416,PN
629,4446,PN
629,4450,PN
629,4482,PN
629,4489,PN
630,371,PN
641,12,PN
641,86,PN
645,152,PN
645,213,PN
645,250,PN
645,255,PN
645,268,PN
645,3934,PN
645,3947,PN
645,3959,PN
645,3972,PN
645,4022,PN
645,4099,PN
645,4107,PN
645,4113,PN
645,4168,PN
645,4241,PN
645,4258,PN
645,4263,PN
645,4301,PN
645,4307,PN
645,4336,PN
645,4337,PN
645,4361,PN
645,4485,PN
645,4508,PN
648,3905,PN
648,3910,PN
648,3911,PN
671,265,PN
672,3886,PN
672,3909,PN
672,3917,PN
672,3919,PN
672,3925,PN
672,3926,PN
672,3938,PN
672,3948,PN
672,3950,PN
672,4271,PN
685,7478,WC
6854,1417,PN
6854,9017,WC
692,481,PN
692,496,PN
692,528,PN
692,7064,PN
693,2500,PN
693,281,PN
693,349,PN
693,7376,PN
694,278,PN
694,300,PN
698,22,PN
698,29,PN
698,93,PN
699,7122,PN
699,7251,PN
7,7980,PN
7,8002,PN
7,8063,PN
7,8076,PN
7,8091,PN
7,8222,PN
7,8247,PN
7,8251,PN
7,8286,PN
7,8420,PN
7,8435,PN
7,8489,PN
7,8497,PN
7,8521,PN
7,8561,PN
7,8609,PN
7,8626,PN
7,8647,PN
7,8739,PN
702,7380,PN
703,5031,PN
722,5111,PN
725,5074,PN
725,5084,PN
725,5096,PN
725,5105,PN
725,5106,PN
725,5115,PN
725,5118,PN
725,5125,PN
725,5135,PN
725,5137,PN
725,5140,PN
725,5149,PN
725,5152,PN
725,5159,PN
725,5160,PN
725,5162,PN
725,5167,PN
725,5177,PN
725,5179,PN
73195,11223,WC
734,516,PN
736,5041,PN
736,5043,PN
736,6295,PN
73785,11112,PN
75366,11210,PN
763,705,PN
768,6936,PN
779,498,PN
779,6771,PN
779,6776,PN
779,6808,PN
779,6856,PN
78,7703,PN
78,7709,PN
78,7725,PN
78586,8614,PN
78586,8648,PN
78586,8678,PN
78586,8688,PN
78588,4570,PN
78588,4602,PN
78588,4651,PN
78588,4679,PN
78588,4697,PN
78588,4699,PN
78588,4715,PN
78588,7614,PN
78588,8058,PN
78588,8212,PN
78588,8481,PN
78588,8588,PN
78588,8627,PN
78588,8643,PN
78588,8730,PN
78588,8810,PN
78608,3435,PN
78608,3627,PN
78610,4597,PN
78610,4607,PN
78610,4615,PN
78610,4695,PN
78610,8288,PN
78610,8657,PN
78610,8798,PN
78843,5116,PN
78843,5133,PN
78844,4045,PN
78844,4081,PN
78845,385,PN
78863,4118,PN
78863,4311,PN
78863,4345,PN
78864,2469,PN
78864,7336,PN
78869,3869,PN
78872,4125,PN
78872,4177,PN
78876,4004,PN
78876,4103,PN
78914,8278,PN
78914,8351,PN
78914,8394,PN
78914,8410,PN
78914,8456,PN
78914,8513,PN
78914,8592,PN
78936,7695,WC
78936,7707,WC
78936,7711,WC
78936,7721,WC
78936,7735,WC
78936,7738,WC
78936,7754,WC
78936,7804,WC
78936,7815,WC
78936,7828,WC
78938,4863,PN
78938,4875,PN
78938,4876,PN
78938,4900,PN
78940,962,PN
78942,2099,PN
78942,3468,PN
78944,1574,PN
78944,1644,PN
78944,2042,PN
78944,2953,PN
78944,2966,PN
78944,3306,PN
78944,806,PN
78945,936,PN
78945,943,PN
78945,950,PN
78945,956,PN
78945,960,PN
78945,964,PN
78945,968,PN
78945,978,PN
78945,979,PN
78945,982,PN
78945,990,PN
78945,995,PN
78950,1015,PN
78950,4760,PN
78950,8027,PN
78954,7595,PN
78955,1002,PN
78955,1012,PN
79,7720,PN
79,7726,PN
79,7740,PN
79,7741,PN
79,7746,PN
79,7752,PN
79,7760,PN
79,7762,PN
79,7791,PN
79,7798,PN
79,7802,PN
79,7806,PN
79,7819,PN
79035,6320,WC
79035,6370,WC
79039,11241,PN
79040,11147,WC
79040,11166,WC
79040,11222,WC
79088,7293,PN
79098,696,PN
79098,716,PN
79098,780,PN
79098,783,PN
79098,91,PN
791,5110,PN
79103,471,PN
79111,7585,PN
79114,3067,PN
79114,3119,PN
79114,3765,PN
79114,3795,PN
79114,591,PN
79114,616,PN
79116,4879,PN
79117,541,PN
79168,1091,PN
79168,7864,PN
79168,8565,PN
79170,4801,PN
79170,4909,PN
79172,1810,PN
79172,1976,PN
79172,3095,PN
79172,3104,PN
79172,3205,PN
79172,3285,PN
79172,3476,PN
79172,3538,PN
79172,3601,PN
79172,3705,PN
79172,3753,PN
79172,3762,PN
79172,3845,PN
79172,4913,PN
79172,4920,PN
79172,4936,PN
79172,4938,PN
79172,4948,PN
79172,4957,PN
79173,1947,PN
79178,3172,PN
79178,3529,PN
79178,3696,PN
79178,3720,PN
79192,156,PN
79192,193,PN
79192,201,PN
79192,207,PN
79192,227,PN
79192,229,PN
79192,4041,PN
79192,4289,PN
79192,4310,PN
79207,7771,PN
794,6789,PN
794,6791,PN
79773,4650,PN
79781,4778,PN
79781,7908,PN
79781,8118,PN
79781,8121,PN
79781,8172,PN
79781,8363,PN
79781,8389,PN
79781,8540,PN
798,6759,PN
79939,2081,PN
79948,2779,PN
79948,2848,PN
79948,2963,PN
79948,3050,PN
79948,3071,PN
79948,3110,PN
79948,3137,PN
79948,3154,PN
79948,3224,PN
79948,3313,PN
79948,3358,PN
79948,3392,PN
79948,3612,PN
79948,3653,PN
79948,3663,PN
79948,3664,PN
79948,3695,PN
79948,3704,PN
79948,3717,PN
80104,7461,WC
80108,7406,WC
80108,7425,WC
80108,7426,WC
80108,7429,WC
80108,7440,WC
80108,7446,WC
80108,7448,WC
80108,7480,WC
80108,7482,WC
80108,7485,WC
80108,7490,WC
80108,7501,WC
80108,7508,WC
80108,7528,WC
80108,7533,WC
80108,7537,WC
80115,118,PN
80115,4,PN
80115,88,PN
80115,99,PN
80118,2422,PN
80127,3408,PN
80127,3629,PN
80127,4809,PN
80153,4392,PN
80153,4410,PN
80153,4498,PN
80153,6273,PN
80158,7545,PN
80158,7551,PN
80158,7575,PN
80158,7617,PN
80158,7641,PN
80158,7643,PN
80158,7644,PN
80158,7652,PN
80158,7657,PN
80158,7661,PN
80158,7677,PN
80177,7109,WC
80177,7539,WC
80515,722,PN
80549,2887,PN
80549,2888,PN
80549,2901,PN
80549,3002,PN
80549,3267,PN
80549,3379,PN
80549,3412,PN
80549,3607,PN
80549,3644,PN
80549,3721,PN
80549,3737,PN
80549,3745,PN
80549,3838,PN
80549,3839,PN
80549,3844,PN
80557,8766,PN
80562,1001,PN
80577,4016,PN
80577,4274,PN
80698,5058,PN
80699,710,PN
80731,5015,PN
80731,5101,PN
80731,5165,PN
80739,239,PN
80740,298,PN
80740,8105,PN
80740,8275,PN
80740,8645,PN
80747,3853,PN
80747,3913,PN
80747,3929,PN
80747,575,PN
80748,451,PN
80946,2383,PN
80946,2413,PN
80946,2525,PN
80946,6879,PN
80946,7223,PN
80946,7338,PN
80950,7917,PN
80950,8396,PN
80951,2625,PN
80951,487,PN
80951,488,PN
80951,6977,PN
80965,7809,PN
80977,7753,PN
80977,7826,PN
80981,4872,PN
80986,4587,PN
80986,857,PN
80986,8771,PN
80997,7957,PN
80997,9400,PN
80997,9830,PN
80999,1005,PN
80999,1016,PN
80999,1018,PN
80999,1020,PN
80999,1041,PN
80999,4618,PN
80999,4640,PN
80999,4655,PN
80999,4784,PN
80999,7977,PN
80999,8822,PN
81002,872,PN
81015,1044,PN
81015,1053,PN
