"standid","parcelid","acres","core","fl","fm","fs","nl","nm","ns","sm","ss","wa_inner","wa_outer","fsc","parcelacres","fsccore","baucore","nonrip_fsc","nonrip_bau","baurip_nc","state"
"8618",30,"3","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","2.96","2.96","0","WA"
"8619",32,"4.8","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.78","4.78","0","WA"
"8620",30,"5","0","0","0","0","0","0","0","0","0","0.15","0.3","0.7","630","0.7","0","4.3","4.54","0.46","WA"
"8621",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8622",32,"5","0.92","0","0","0","0","0","0","0","0","0","1.36","2.11","583","3.03","0.92","1.97","2.72","2.28","WA"
"8623",30,"5","1.16","0","0","0","0","0","0","0","0","0.51","1.95","2.8","630","3.96","1.16","1.04","1.38","3.62","WA"
"8624",30,"1.7","0","0","0","0","0","0","0","0","0","0","0","0.02","630","0.02","0","1.71","1.73","0","WA"
"8625",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8626",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8627",30,"5","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","5","5","0","WA"
"8628",30,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","2.86","2.86","0","WA"
"8629",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8630",32,"5","0.99","0","0","0","0","0","0","0","0","0.05","1.45","2.24","583","3.23","0.99","1.77","2.5","2.5","WA"
"8631",30,"1.8","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","1.84","1.84","0","WA"
"8632",30,"5","1.3","0","0","0","0","0","0","0","0","0.51","2.11","2.96","630","4.26","1.3","0.74","1.09","3.91","WA"
"8633",30,"5","1.51","0","0","0","0","0","0","0","0","0","2.04","2.36","630","3.87","1.51","1.13","1.44","3.56","WA"
"8634",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8635",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8636",30,"5","0.39","0","0","0","0","0","0","0","0","0.36","0.89","1.57","630","1.96","0.39","3.04","3.37","1.63","WA"
"8637",30,"5","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","5","5","0","WA"
"8638",30,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","4.65","4.65","0","WA"
"8639",30,"5","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","5","5","0","WA"
"8640",30,"5","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","5","5","0","WA"
"8641",27,"1.7","0","0","0","0","0","0","0","0","0","0","0","0.06","638","0.06","0","1.66","1.72","0","WA"
"8642",30,"1.9","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","1.95","1.95","0","WA"
"8643",32,"5","0","0","0","0","0","0","0","0","0","0.15","0.43","1.34","583","1.34","0","3.66","4.43","0.57","WA"
"8644",27,"1.9","0","0","0","0","0","0","0","0","0","0","0.17","0.25","638","0.25","0","1.64","1.71","0.18","WA"
"8645",30,"5","1.2","0","0","0","0","0","0","0","0","0.6","1.95","2.88","630","4.08","1.2","0.92","1.25","3.75","WA"
"8646",30,"5","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","5","5","0","WA"
"8647",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8648",30,"5","0.48","0","0","0","0","0","0","0","0","0.32","1.02","1.72","630","2.2","0.48","2.8","3.19","1.81","WA"
"8649",30,"5","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","5","5","0","WA"
"8650",30,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","4.6","4.6","0","WA"
"8651",30,"1.7","0.02","0","0","0","0","0","0","0","0","0.26","0.18","0.53","630","0.55","0.02","1.16","1.26","0.46","WA"
"8652",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8653",30,"5","1.25","0","0","0","0","0","0","0","0","0.48","2.09","3.03","630","4.27","1.25","0.73","1.18","3.82","WA"
"8654",30,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","1.19","1.19","0","WA"
"8655",30,"5","0","0","0","0","0","0","0","0","0","0","0","0.06","630","0.06","0","4.94","5","0","WA"
"8656",32,"4.8","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.84","4.84","0","WA"
"8657",32,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.89","4.89","0","WA"
"8658",27,"5","1.03","0","0","0","0","0","0","0","0","0","1.44","2.58","638","3.6","1.03","1.4","2.53","2.47","WA"
"8659",27,"5","0.23","0","0","0","0","0","0","0","0","0","0.41","1.56","638","1.79","0.23","3.21","4.36","0.64","WA"
"8660",30,"4.5","0","0","0","0","0","0","0","0","0","0","0.01","0.08","630","0.08","0","4.38","4.46","0.01","WA"
"8661",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8662",27,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2.89","2.89","0","WA"
"8663",30,"5","0.15","0","0","0","0","0","0","0","0","0.56","0.66","1.56","630","1.71","0.15","3.29","3.63","1.37","WA"
"8664",32,"5","0","0","0","0","0","0","0","0","0","0.03","0.14","0.68","583","0.68","0","4.32","4.83","0.17","WA"
"8665",30,"2.3","0","0","0","0","0","0","0","0","0","0","0","0","630","0","0","2.28","2.28","0","WA"
"8666",32,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","1.5","1.5","0","WA"
"8667",27,"2.3","0","0","0","0","0","0","0","0","0","0","0","0.05","638","0.05","0","2.25","2.3","0","WA"
"8668",27,"5","0.54","0","0","0","0","0","0","0","0","0","0.72","1.56","638","2.1","0.54","2.9","3.74","1.26","WA"
"8669",30,"1.9","0.01","0","0","0","0","0","0","0","0","0.22","0.21","0.55","630","0.56","0.01","1.36","1.48","0.45","WA"
"8670",27,"5","0","0","0","0","0","0","0","0","0","0","0","0.22","638","0.22","0","4.78","5","0","WA"
"8671",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8672",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8673",27,"4.3","0.05","0","0","0","0","0","0","0","0","0.88","0.64","1.52","638","1.57","0.05","2.71","2.71","1.57","WA"
"8674",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8675",27,"2.3","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2.32","2.32","0","WA"
"8676",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8677",32,"4.9","0.33","0","0","0","0","0","0","0","0","0.03","0.54","0.89","583","1.22","0.33","3.72","4.04","0.9","WA"
"8678",51,"5","0","0","0","0","0","0","0","0","0","0","0","0","293","0","0","5","5","0","WA"
"8679",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8680",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8681",32,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","3.26","3.26","0","WA"
"8682",27,"5","0.14","0","0","0","0","0","0","0","0","0.48","0.57","1.34","638","1.48","0.14","3.52","3.81","1.19","WA"
"8683",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8684",27,"5","1.05","0","0","0","0","0","0","0","0","0.57","1.73","2.61","638","3.66","1.05","1.34","1.64","3.36","WA"
"8685",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8686",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8687",32,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.88","4.88","0","WA"
"8688",51,"3.4","0","0","0","0","0","0","0","0","0","0","0","0","293","0","0","3.43","3.43","0","WA"
"8689",32,"4.9","0","0","0","0","0","0","0","0","0","0","0.03","0.16","583","0.16","0","4.75","4.87","0.03","WA"
"8690",27,"1.9","0.49","0","0","0","0","0","0","0","0","0","0.73","1.01","638","1.51","0.49","0.37","0.64","1.23","WA"
"8691",27,"5","0","0","0","0","0","0","0","0","0","0.14","0.25","0.91","638","0.91","0","4.09","4.61","0.39","WA"
"8692",27,"2.7","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2.74","2.74","0","WA"
"8693",32,"5","0","0","0","0","0","0","0","0","0","0","0.01","0.2","583","0.2","0","4.8","4.99","0.01","WA"
"8694",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8695",27,"5","1.04","0","0","0","0","0","0","0","0","0.52","1.69","2.53","638","3.58","1.04","1.42","1.74","3.26","WA"
"8696",27,"5","0.97","0","0","0","0","0","0","0","0","0","1.36","2.45","638","3.42","0.97","1.58","2.67","2.33","WA"
"8697",32,"5","0.17","0","0","0","0","0","0","0","0","0.22","0.52","1.42","583","1.59","0.17","3.41","4.09","0.91","WA"
"8698",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8699",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8700",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8701",32,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.92","4.92","0","WA"
"8702",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8703",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8704",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8705",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8706",27,"5","0","0","0","0","0","0","0","0","0","0.02","0.26","0.51","638","0.51","0","4.49","4.72","0.28","WA"
"8707",32,"5","0","0","0","0","0","0","0","0","0","0","0","0.17","583","0.17","0","4.83","5","0","WA"
"8708",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8709",32,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.88","4.88","0","WA"
"8710",32,"5","0","0","0","0","0","0","0","0","0","0","0","0.02","583","0.02","0","4.98","5","0","WA"
"8711",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8712",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8713",32,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.66","4.66","0","WA"
"8714",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8715",27,"1.5","0","0","0","0","0","0","0","0","0","0.14","0.16","0.3","638","0.3","0","1.21","1.21","0.3","WA"
"8716",27,"5","0","0","0","0","0","0","0","0","0","0","0","0.02","638","0.02","0","4.98","5","0","WA"
"8717",27,"5","0","0","0","0","0","0","0","0","0","0","0.1","0.29","638","0.29","0","4.71","4.9","0.1","WA"
"8718",32,"5","0.01","0","0","0","0","0","0","0","0","0.19","0.22","0.91","583","0.92","0.01","4.08","4.58","0.42","WA"
"8719",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8720",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8721",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8722",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8723",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8724",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8725",51,"5","0","0","0","0","0","0","0","0","0","0","0","0","293","0","0","5","5","0","WA"
"8726",27,"5","0","0","0","0","0","0","0","0","0","0","0.01","0.08","638","0.08","0","4.92","4.99","0.01","WA"
"8727",27,"5","0","0","0","0","0","0","0","0","0","0.12","0.27","1.03","638","1.03","0","3.97","4.6","0.4","WA"
"8728",32,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.72","4.72","0","WA"
"8729",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8730",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8731",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8732",32,"5","0.54","0","0","0","0","0","0","0","0","0.04","0.97","1.81","583","2.36","0.54","2.64","3.45","1.55","WA"
"8733",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8734",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8735",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.95","4.95","0","WA"
"8736",32,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.66","4.66","0","WA"
"8737",32,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","3.26","3.26","0","WA"
"8738",27,"1.3","0","0","0","0","0","0","0","0","0","0.13","0.43","0.56","638","0.56","0","0.74","0.74","0.56","WA"
"8739",32,"5","0","0","0","0","0","0","0","0","0","0","0","0.08","583","0.08","0","4.92","5","0","WA"
"8740",27,"5","0.79","0","0","0","0","0","0","0","0","0.26","1.23","1.77","638","2.56","0.79","2.44","2.72","2.28","WA"
"8741",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8742",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8743",27,"4.7","0.8","0","0","0","0","0","0","0","0","0","1.21","1.9","638","2.69","0.8","2.01","2.69","2.01","WA"
"8744",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8745",32,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","1.18","1.18","0","WA"
"8746",32,"3.8","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","3.75","3.75","0","WA"
"8747",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8748",32,"5","1.16","0","0","0","0","0","0","0","0","0.12","1.95","3.2","583","4.35","1.16","0.65","1.77","3.23","WA"
"8749",27,"5","1.16","0","0","0","0","0","0","0","0","0.64","2.09","3.19","638","4.35","1.16","0.65","1.1","3.9","WA"
"8750",32,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.87","4.87","0","WA"
"8751",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8752",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8753",27,"5","1.18","0","0","0","0","0","0","0","0","0","1.62","2.89","638","4.07","1.18","0.93","2.2","2.8","WA"
"8754",32,"3.7","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","3.7","3.7","0","WA"
"8755",32,"5","0.05","0","0","0","0","0","0","0","0","0.23","0.34","1.15","583","1.2","0.05","3.8","4.38","0.62","WA"
"8756",32,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.58","4.58","0","WA"
"8757",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8758",32,"3.5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","3.51","3.51","0","WA"
"8759",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8760",27,"5","0","0","0","0","0","0","0","0","0","0","0","0.36","638","0.36","0","4.64","5","0","WA"
"8761",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8762",27,"2","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2","2","0","WA"
"8763",27,"5","1.18","0","0","0","0","0","0","0","0","0.53","2.01","2.94","638","4.12","1.18","0.88","1.28","3.72","WA"
"8764",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8765",27,"2.4","0","0","0","0","0","0","0","0","0","0","0","0.16","638","0.16","0","2.24","2.4","0","WA"
"8766",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8767",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8768",32,"5","1.11","0","0","0","0","0","0","0","0","0.01","1.71","2.49","583","3.6","1.11","1.4","2.17","2.83","WA"
"8769",27,"5","0","0","0","0","0","0","0","0","0","0","0.12","0.27","638","0.27","0","4.73","4.88","0.12","WA"
"8770",27,"5","0","0","0","0","0","0","0","0","0","0.23","0.33","1.54","638","1.54","0","3.46","4.43","0.57","WA"
"8771",27,"5","0","0","0","0","0","0","0","0","0","0","0","0.03","638","0.03","0","4.97","5","0","WA"
"8772",27,"5","0.26","0","0","0","0","0","0","0","0","0","0.43","1.43","638","1.7","0.26","3.3","4.3","0.7","WA"
"8773",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8774",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8775",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8776",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8777",27,"3.7","0.83","0","0","0","0","0","0","0","0","0","1.16","2.03","638","2.85","0.83","0.88","1.75","1.98","WA"
"8778",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8779",27,"2.9","0","0","0","0","0","0","0","0","0","0.01","0","0.01","638","0.01","0","2.87","2.87","0.01","WA"
"8780",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8781",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8782",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8783",27,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2.89","2.89","0","WA"
"8784",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8785",27,"5","1.11","0","0","0","0","0","0","0","0","0","1.56","2.42","638","3.53","1.11","1.47","2.32","2.68","WA"
"8786",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8787",32,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.92","4.92","0","WA"
"8788",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8789",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8790",27,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2.87","2.87","0","WA"
"8791",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8792",32,"4","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.02","4.02","0","WA"
"8793",27,"5","0","0","0","0","0","0","0","0","0","0","0.04","0.14","638","0.14","0","4.86","4.96","0.04","WA"
"8794",32,"2.4","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","2.36","2.36","0","WA"
"8795",27,"4.7","1.04","0","0","0","0","0","0","0","0","0","1.51","2.18","638","3.22","1.04","1.44","2.11","2.55","WA"
"8796",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","4.98","4.98","0","WA"
"8797",27,"5","0","0","0","0","0","0","0","0","0","0","0.14","0.35","638","0.35","0","4.65","4.86","0.14","WA"
"8798",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8799",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8800",32,"4.9","0.35","0","0","0","0","0","0","0","0","0.03","0.54","0.81","583","1.17","0.35","3.73","3.97","0.93","WA"
"8801",32,"5","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","5","5","0","WA"
"8802",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8803",27,"5","0","0","0","0","0","0","0","0","0","0","0.18","0.39","638","0.39","0","4.61","4.82","0.18","WA"
"8804",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8805",27,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","2.88","2.88","0","WA"
"8806",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
"8807",27,"5","1.2","0","0","0","0","0","0","0","0","0","1.65","2.95","638","4.16","1.2","0.84","2.14","2.86","WA"
"8808",27,"5","0","0","0","0","0","0","0","0","0","0","0","0","638","0","0","5","5","0","WA"
